classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
451387289,not-logged-in-7f19e693a48e8346434b,,7f19e693a48e8346434b,22731,workflow_prueba,29.53,2022-11-17 11:07:07 UTC,,,"{""source"":""api"",""session"":""bcd509312c25ae411b752a4a30de09a3dd9847e2e33f058ea617313db0dd3d22"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:01.806Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:07.975Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:05:55.206Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613679"":{""retired"":{""id"":109476636,""workflow_id"":22731,""classifications_count"":27,""created_at"":""2022-11-16T19:42:57.536Z"",""updated_at"":""2022-11-17T11:08:42.169Z"",""retired_at"":""2022-11-17T11:08:42.159Z"",""subject_id"":82613679,""retirement_reason"":""classification_count""},""Filename"":""img13.gif""}}",82613679
451387293,not-logged-in-0d6be4edc50875151046,,0d6be4edc50875151046,22731,workflow_prueba,29.53,2022-11-17 11:07:09 UTC,,,"{""source"":""api"",""session"":""e82bd7a7025e5dbb27ec1bd42b46203fccf1f1ef8f8bbb6505a852d922b79446"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:34.668Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:09.028Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:02:20.503Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613680"":{""retired"":{""id"":109476655,""workflow_id"":22731,""classifications_count"":33,""created_at"":""2022-11-16T19:43:40.294Z"",""updated_at"":""2022-11-17T11:09:51.097Z"",""retired_at"":""2022-11-17T11:09:51.085Z"",""subject_id"":82613680,""retirement_reason"":""classification_count""},""Filename"":""img14.gif""}}",82613680
451387295,not-logged-in-037e2e93d7bf619d8638,,037e2e93d7bf619d8638,22731,workflow_prueba,29.53,2022-11-17 11:07:10 UTC,,,"{""source"":""api"",""session"":""731c0ed0b87ae5d22d2b7289a6118bbc6bf1f94e58373551813a1da164135a82"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:52.793Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:09.313Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:04:48.494Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613678"":{""retired"":{""id"":109476656,""workflow_id"":22731,""classifications_count"":29,""created_at"":""2022-11-16T19:43:41.473Z"",""updated_at"":""2022-11-17T11:07:10.367Z"",""retired_at"":""2022-11-17T11:07:10.354Z"",""subject_id"":82613678,""retirement_reason"":""classification_count""},""Filename"":""img12.gif""}}",82613678
451387298,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:07:10 UTC,,,"{""source"":""api"",""session"":""6fcfd25521f2c6755d5bffa9d0083e7e0605b5a26b4f84eeb3b6b5e884f3e3aa"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:09.117Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:16.637Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:02:42.338Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613679"":{""retired"":{""id"":109476636,""workflow_id"":22731,""classifications_count"":27,""created_at"":""2022-11-16T19:42:57.536Z"",""updated_at"":""2022-11-17T11:08:42.169Z"",""retired_at"":""2022-11-17T11:08:42.159Z"",""subject_id"":82613679,""retirement_reason"":""classification_count""},""Filename"":""img13.gif""}}",82613679
451387299,not-logged-in-0d6be4edc50875151046,,0d6be4edc50875151046,22731,workflow_prueba,29.53,2022-11-17 11:07:11 UTC,,,"{""source"":""api"",""session"":""0b1aa8b2e0a8f9d2fb0dfbcd80308de92481602b2ec0d8b64308c3f1d0b9579c"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:00.624Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:12.060Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:06:59.870Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":1180.3125,""x2"":923.3125,""y1"":237.75,""y2"":594.75,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613682"":{""retired"":{""id"":109476642,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:09.545Z"",""updated_at"":""2022-11-17T11:09:11.010Z"",""retired_at"":""2022-11-17T11:09:11.001Z"",""subject_id"":82613682,""retirement_reason"":""classification_count""},""Filename"":""video1_012.gif""}}",82613682
451387304,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:07:13 UTC,,,"{""source"":""api"",""session"":""9f1cd00a3e929840e91c993c574097ac5161e6208a72809099ea81db1aee9122"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:47.881Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:24.970Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:00:46.171Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613677"":{""retired"":{""id"":109476647,""workflow_id"":22731,""classifications_count"":28,""created_at"":""2022-11-16T19:43:22.539Z"",""updated_at"":""2022-11-17T11:09:17.037Z"",""retired_at"":""2022-11-17T11:09:17.028Z"",""subject_id"":82613677,""retirement_reason"":""classification_count""},""Filename"":""img11.gif""}}",82613677
451387306,not-logged-in-203bcd5234f04fd145d3,,203bcd5234f04fd145d3,22731,workflow_prueba,29.53,2022-11-17 11:07:15 UTC,,,"{""source"":""api"",""session"":""41e16186d1e94101ef91551a0f793ae989ae2acde0e84500a06ec37246cd472c"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:52.782Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:15.208Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:06:52.719Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":507.2880554199219,""x2"":426.6105041503906,""y1"":985.0585327148438,""y2"":927.4317016601562,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[{""x1"":515.9320678710938,""x2"":504.40673828125,""y1"":977.8551635742188,""y2"":993.7025756835938,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool""}]}]","{""82613665"":{""retired"":{""id"":109476626,""workflow_id"":22731,""classifications_count"":25,""created_at"":""2022-11-16T19:42:27.260Z"",""updated_at"":""2022-11-17T11:08:09.991Z"",""retired_at"":""2022-11-17T11:08:09.983Z"",""subject_id"":82613665,""retirement_reason"":""classification_count""},""Filename"":""cam21-JE-anillo-EXT-2017-05-27 - 03-43-08_084.gif""}}",82613665
451387310,not-logged-in-a8d4f854db783b03f5de,,a8d4f854db783b03f5de,22731,workflow_prueba,29.53,2022-11-17 11:07:17 UTC,,,"{""source"":""api"",""session"":""68dd2365d083645611a66014a2f2204eff6de7992830cc3abfca0986e753fedd"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:44.098Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:24.345Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1154,""clientHeight"":865,""naturalWidth"":1662,""naturalHeight"":1246}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:05:45.261Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":722.0863647460938,""x2"":696.6184692382812,""y1"":159.67245483398438,""y2"":127.4771728515625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[{""x1"":722.56689453125,""x2"":697.3392333984375,""y1"":159.43218994140625,""y2"":127.71743774414062,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool""}]}]","{""82613666"":{""retired"":{""id"":109476629,""workflow_id"":22731,""classifications_count"":28,""created_at"":""2022-11-16T19:42:35.099Z"",""updated_at"":""2022-11-17T11:09:06.145Z"",""retired_at"":""2022-11-17T11:09:06.135Z"",""subject_id"":82613666,""retirement_reason"":""classification_count""},""Filename"":""cam24-eeye-EXT-2017-05-27 - 03-43-08_060.gif""}}",82613666
451387312,not-logged-in-203bcd5234f04fd145d3,,203bcd5234f04fd145d3,22731,workflow_prueba,29.53,2022-11-17 11:07:18 UTC,,,"{""source"":""api"",""session"":""94e52620a4ac87e029d40c4d06fdf7088cd5faf3623e7e97b744a6e123ebc467"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:06.164Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:17.195Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:06:37.493Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613681"":{""retired"":{""id"":109476633,""workflow_id"":22731,""classifications_count"":29,""created_at"":""2022-11-16T19:42:53.231Z"",""updated_at"":""2022-11-17T11:08:42.846Z"",""retired_at"":""2022-11-17T11:08:42.820Z"",""subject_id"":82613681,""retirement_reason"":""classification_count""},""Filename"":""img15.gif""}}",82613681
451387321,not-logged-in-671123c8575c07369efc,,671123c8575c07369efc,22731,workflow_prueba,29.53,2022-11-17 11:07:21 UTC,,,"{""source"":""api"",""session"":""0ab6a504b47a493144cac26f10f52689e810c1aadc74bae6094fea0204d25808"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:07.273Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:21.625Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:02:34.970Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613677"":{""retired"":{""id"":109476647,""workflow_id"":22731,""classifications_count"":28,""created_at"":""2022-11-16T19:43:22.539Z"",""updated_at"":""2022-11-17T11:09:17.037Z"",""retired_at"":""2022-11-17T11:09:17.028Z"",""subject_id"":82613677,""retirement_reason"":""classification_count""},""Filename"":""img11.gif""}}",82613677
451387324,not-logged-in-f0f93d80f641ca0ac1a7,,f0f93d80f641ca0ac1a7,22731,workflow_prueba,29.53,2022-11-17 11:07:22 UTC,,,"{""source"":""api"",""session"":""80f41cc015c70a70687be0ff520dcff34b8564b8628513117c81596990abada0"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:31.811Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:21.116Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:05:57.138Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613669"":{""retired"":{""id"":109476646,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:17.852Z"",""updated_at"":""2022-11-17T11:09:09.840Z"",""retired_at"":""2022-11-17T11:09:09.832Z"",""subject_id"":82613669,""retirement_reason"":""classification_count""},""Filename"":""img02.gif""}}",82613669
451387330,not-logged-in-b67ae6fd7d417dac955a,,b67ae6fd7d417dac955a,22731,workflow_prueba,29.53,2022-11-17 11:07:26 UTC,,,"{""source"":""api"",""session"":""d006c6224f29039a801409cc481cc51e805a4de2b6f791dfb3e77cea09563de7"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:05.244Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:30.361Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:04:47.388Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":1162.3125,""x2"":926.3125,""y1"":258.75,""y2"":594.75,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613682"":{""retired"":{""id"":109476642,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:09.545Z"",""updated_at"":""2022-11-17T11:09:11.010Z"",""retired_at"":""2022-11-17T11:09:11.001Z"",""subject_id"":82613682,""retirement_reason"":""classification_count""},""Filename"":""video1_012.gif""}}",82613682
451387333,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:07:27 UTC,,,"{""source"":""api"",""session"":""9f1cd00a3e929840e91c993c574097ac5161e6208a72809099ea81db1aee9122"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:26.065Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:38.994Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:00:46.171Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613669"":{""retired"":{""id"":109476646,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:17.852Z"",""updated_at"":""2022-11-17T11:09:09.840Z"",""retired_at"":""2022-11-17T11:09:09.832Z"",""subject_id"":82613669,""retirement_reason"":""classification_count""},""Filename"":""img02.gif""}}",82613669
451387334,not-logged-in-b45b2568936404241781,,b45b2568936404241781,22731,workflow_prueba,29.51,2022-11-17 11:07:27 UTC,,,"{""source"":""api"",""session"":""faee5330389c0629e0a2e6830736c82a7ec501ccb3f0df695b40304a35681983"",""viewport"":{""width"":1920,""height"":961},""started_at"":""2022-11-17T11:07:02.185Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:29.305Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:07:00.643Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613679"":{""retired"":{""id"":109476636,""workflow_id"":22731,""classifications_count"":27,""created_at"":""2022-11-16T19:42:57.536Z"",""updated_at"":""2022-11-17T11:08:42.169Z"",""retired_at"":""2022-11-17T11:08:42.159Z"",""subject_id"":82613679,""retirement_reason"":""classification_count""},""Filename"":""img13.gif""}}",82613679
451387337,not-logged-in-47411b8bb0d5ac04ded1,,47411b8bb0d5ac04ded1,22731,workflow_prueba,29.53,2022-11-17 11:07:28 UTC,,,"{""source"":""api"",""session"":""12f77f2748abe65f49bbbed4bd02d3efc1c5675cb4c18fb7ba9a951e4116a02f"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:06:29.001Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:28.046Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1154,""clientHeight"":865,""naturalWidth"":1662,""naturalHeight"":1246}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:02:47.447Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":716.1853637695312,""x2"":698.8972778320312,""y1"":156.67295837402344,""y2"":136.5035400390625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613666"":{""retired"":{""id"":109476629,""workflow_id"":22731,""classifications_count"":28,""created_at"":""2022-11-16T19:42:35.099Z"",""updated_at"":""2022-11-17T11:09:06.145Z"",""retired_at"":""2022-11-17T11:09:06.135Z"",""subject_id"":82613666,""retirement_reason"":""classification_count""},""Filename"":""cam24-eeye-EXT-2017-05-27 - 03-43-08_060.gif""}}",82613666
451387338,not-logged-in-037e2e93d7bf619d8638,,037e2e93d7bf619d8638,22731,workflow_prueba,29.53,2022-11-17 11:07:29 UTC,,,"{""source"":""api"",""session"":""731c0ed0b87ae5d22d2b7289a6118bbc6bf1f94e58373551813a1da164135a82"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:07:15.432Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:07:28.161Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:04:48.494Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613668"":{""retired"":{""id"":109476657,""workflow_id"":22731,""classifications_count"":32,""created_at"":""2022-11-16T19:43:45.816Z"",""updated_at"":""2022-11-17T11:09:59.775Z"",""retired_at"":""2022-11-17T11:09:59.759Z"",""subject_id"":82613668,""retirement_reason"":""classification_count""},""Filename"":""img01.gif""}}",82613668
